record_id,photo_url,platform_name,country_of_origin,manufacturer,domain,category,status,photo_status,photo_search_url,photo_page_url,photo_license,aliases,model_codes,airframe_type,class_mark,mtow_kg,endurance_min,endurance_h,range_km,max_speed_kmh,payload_kg,wingspan_m,length_m,source_count,source_datasets,source_urls,verification_level,origin_confidence,last_compiled,notes
UAV-0383,,ZALA Lancet,Russia,,Military / Government,Loitering munition,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=ZALA%20Lancet%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Precision strike
UAV-0384,,Saqr-1,Saudi Arabia,KACST,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Saqr-1%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,1400,,24,2500,,250,18,9.2,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,ISR / strike
UAV-0385,,Milkor 380,South Africa,,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Milkor%20380%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / strike
UAV-0386,,Seeker 400,South Africa,Denel Dynamics,Military / Government,Tactical/MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Seeker%20400%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,450,,16,250,222,100,10,5.8,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,ISR
UAV-0387,,KUS-FC,South Korea,,Military / Government,Low-observable UCAV concept,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=KUS-FC%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Collaborative combat
UAV-0388,,KUS-FS,South Korea,,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=KUS-FS%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR development
UAV-0389,,KUS-VH,South Korea,,Military / Government,Unmanned helicopter,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=KUS-VH%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Maritime / tactical ISR
UAV-0390,,RQ-101 Songgolmae,South Korea,,Military / Government,Tactical fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-101%20Songgolmae%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR
UAV-0391,,SIRTAP,Spain / Colombia,,Military / Government,Tactical MALE,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=SIRTAP%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR development
UAV-0392,,Karayel,Turkiye / Saudi Arabia,Vestel Defence,Military / Government,Tactical MALE,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Karayel%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group II,550,,20,200,,190,10.5,6.5,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,Source country values: Turkiye / Saudi Arabia | Türkiye | ISR / strike
UAV-0393,,Bayraktar Akinci,Türkiye,,Military / Government,Heavy HALE/MALE UCAV,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Bayraktar%20Akinci%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / heavy strike
UAV-0394,,Bayraktar Kizilelma,Türkiye,,Military / Government,Jet UCAV,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Bayraktar%20Kizilelma%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Collaborative / strike
UAV-0395,,Bayraktar TB2,Türkiye,Baykar Makina,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Bayraktar%20TB2%20UAV&title=Special:MediaSearch&type=image,,,Bayraktar-TB2,,Fixed-wing,Group III,630,,20,150,130,55,12,6.5,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,ISR / precision strike
UAV-0396,,Bayraktar TB3,Türkiye,,Military / Government,Ship-capable MALE,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Bayraktar%20TB3%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Naval ISR / strike
UAV-0397,,STM Alpagu,Türkiye,,Military / Government,Fixed-wing loitering munition,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=STM%20Alpagu%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Tactical strike
UAV-0398,,STM Kargu,Türkiye,,Military / Government,Rotary-wing loitering munition,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=STM%20Kargu%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Tactical strike
UAV-0399,,TAI Aksungur,Türkiye,,Military / Government,Twin-engine MALE,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=TAI%20Aksungur%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / strike / maritime
UAV-0400,,TAI Anka,Türkiye,,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=TAI%20Anka%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / strike
UAV-0401,,TAI Anka-3,Türkiye,,Military / Government,Flying-wing UCAV,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=TAI%20Anka-3%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Low-observable strike
UAV-0402,,AQ-400 Scythe,Ukraine,,Military / Government,One-way attack UAV,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=AQ-400%20Scythe%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Long-range strike
UAV-0403,,Bober,Ukraine,,Military / Government,One-way attack UAV,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Bober%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Long-range strike
UAV-0404,,Leleka-100,Ukraine,DeViro,Military / Government,Small fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Leleka-100%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group I,5.5,,2.25,50,120,,1.98,1.1,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,ISR / artillery spotting
UAV-0405,,Magura V5,Ukraine,,Military / Government,Uncrewed surface vessel,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Magura%20V5%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Maritime strike (included as adjacent unmanned system)
UAV-0406,,PD-2,Ukraine,,Military / Government,VTOL fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=PD-2%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / targeting
UAV-0407,,Shark,Ukraine,,Military / Government,Small fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Shark%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / targeting
UAV-0408,,UJ-22 Airborne,Ukraine,,Military / Government,Long-range fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=UJ-22%20Airborne%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Strike / ISR
UAV-0409,,QX-4 / QX-5 families,United Arab Emirates,,Military / Government,Loitering / tactical UAS,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=QX-4%20/%20QX-5%20families%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Strike / ISR
UAV-0410,,Yabhon United 40,United Arab Emirates,,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Yabhon%20United%2040%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / strike
UAV-0411,,Protector RG Mk1,United Kingdom,,Military / Government,MQ-9B MALE,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Protector%20RG%20Mk1%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / strike
UAV-0412,,Taranis demonstrator,United Kingdom,,Military / Government,Flying-wing UCAV demonstrator,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Taranis%20demonstrator%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Autonomy / low observability
UAV-0413,,Watchkeeper WK450,United Kingdom,,Military / Government,Tactical fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Watchkeeper%20WK450%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR
UAV-0414,,Anduril Ghost / Ghost-X,United States,,Military / Government,VTOL tactical UAS,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Anduril%20Ghost%20/%20Ghost-X%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / autonomy
UAV-0415,,Manta Ray,United States,,Military / Government,Large autonomous UUV,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Manta%20Ray%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Undersea mission (adjacent unmanned system)
UAV-0416,,MQ-1C Gray Eagle,United States,GA-ASI,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-1C%20Gray%20Eagle%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,1633,,25,,305,261,17,9,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,ISR / strike
UAV-0417,,MQ-25 Stingray,United States,Boeing,Military / Government,Carrier fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-25%20Stingray%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,,,,,,,,,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,Aerial refuelling / ISR
UAV-0418,,MQ-4C Triton,United States,Northrop Grum- man,Military / Government,HALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-4C%20Triton%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,14628,,24,15184,613,1452,40,14.5,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,Maritime ISR
UAV-0419,,MQ-9A Reaper,United States,,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-9A%20Reaper%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / strike
UAV-0420,,MQ-9B SkyGuardian/SeaGuardian,United States,,Military / Government,MALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=MQ-9B%20SkyGuardian/SeaGuardian%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,ISR / maritime / strike
UAV-0421,,Phoenix Ghost family,United States,,Military / Government,Loitering munition,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Phoenix%20Ghost%20family%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Tactical strike
UAV-0422,,Raven RQ-11,United States,,Military / Government,Mini hand-launched fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Raven%20RQ-11%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Tactical ISR
UAV-0423,,RQ-170 Sentinel,United States,Lockheed Martin,Military / Government,Low-observable flying wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-170%20Sentinel%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,,,,,,,,,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,Strategic ISR
UAV-0424,,RQ-21A Blackjack,United States,,Military / Government,Tactical fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-21A%20Blackjack%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Maritime / land ISR
UAV-0425,,RQ-4 Global Hawk,United States,Northrop Grum- man,Military / Government,HALE fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-4%20Global%20Hawk%20UAV&title=Special:MediaSearch&type=image,,,,,Fixed-wing,Group III,14628,,36,22780,,1360,39.9,14.5,2,Curated UAV Seed 2026 | Bard Drone Databook 2019,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,Curated; source review required,High,2026-08-02,Strategic ISR
UAV-0426,,RQ-7B Shadow,United States,,Military / Government,Tactical fixed-wing,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=RQ-7B%20Shadow%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Brigade ISR
UAV-0427,,Switchblade 300,United States,,Military / Government,Loitering munition,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Switchblade%20300%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Anti-personnel / light target
UAV-0428,,Switchblade 600,United States,,Military / Government,Loitering munition,Not specified,Not collected,https://commons.wikimedia.org/w/index.php?search=Switchblade%20600%20UAV&title=Special:MediaSearch&type=image,,,,,,,,,,,,,,,1,Curated UAV Seed 2026,Internal curated seed,Curated; source review required,High,2026-08-02,Anti-armour
