raw_id,raw_name,source_dataset,source_url,external_ref,raw_country,raw_manufacturer,domain,category,status,credibility_tier,promoted_record_id,promoted_name,created_at
503,3S,Bard Drone Databook 2019,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,SRC-0503,France,Drone Protect Systems,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,2,UAV-87319D872852,3S,2026-08-02T16:05:02+00:00
1118,Huginn X1,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0471,Denmark,Sky-Watch,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,3,UAV-433AF40D3DD1,Huginn X1,2026-08-02T16:05:02+00:00
1143,Hunter,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0496,Israel,"IAI,Northrop Grumman",Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,3,UAV-6E2F9E6111E7,Hunter,2026-08-02T16:05:02+00:00
898,INNOVADRONE 410 SPECIAL,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-587-innovadrone-410,UAV-0251,France,INNOVADRONE LLC,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-A7D024BB9019,INNOVADRONE 410 SPECIAL,2026-08-02T16:05:02+00:00
947,IRIS+,Global UAV Database 2026 seed package,https://github.com/dronetag/opendronelist,UAV-0300,United States,3D Robotics,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-3E9AFE235A0E,IRIS+,2026-08-02T16:05:02+00:00
1120,IT180-3EL-1,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0473,France,"ECA Group,Infotron",Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,3,UAV-A9B8B31A5AD2,IT180-3EL-1,2026-08-02T16:05:02+00:00
1182,Indiza,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0535,South Africa,CSIR,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,3,UAV-D7191F5D211C,Indiza,2026-08-02T16:05:02+00:00
1105,Inspire,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0458,China,DJI,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,3,UAV-646247ECF81F,Inspire,2026-08-02T16:05:02+00:00
762,Inspire 1,Global UAV Database 2026 seed package,https://github.com/dronetag/opendronelist,UAV-0115,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-ED9993670390,Inspire 1,2026-08-02T16:05:02+00:00
763,Inspire 1 Pro,Global UAV Database 2026 seed package,https://github.com/dronetag/opendronelist,UAV-0116,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-88A450BFE04C,Inspire 1 Pro,2026-08-02T16:05:02+00:00
764,Inspire 1 Raw,Global UAV Database 2026 seed package,https://github.com/dronetag/opendronelist,UAV-0117,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-39B7B995C2F3,Inspire 1 Raw,2026-08-02T16:05:02+00:00
765,Inspire 2,Global UAV Database 2026 seed package,https://github.com/dronetag/opendronelist,UAV-0118,China,DJI,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-30B603083FED,Inspire 2,2026-08-02T16:05:02+00:00
766,Inspire 3 C5,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-238-inspire-3-c5,UAV-0119,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-1032FCDF7D47,Inspire 3 C5,2026-08-02T16:05:02+00:00
767,Inspire 3 Flysafe C5,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-314-inspire-3-flysafe-c5,UAV-0120,China,Flying Eye,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-B3ACF32AA3D6,Inspire 3 Flysafe C5,2026-08-02T16:05:02+00:00
977,Inspired Flight IF1200A,Global UAV Database 2026 seed package,Internal curated seed,UAV-0330,United States,,Dual-use,Heavy-lift multirotor,Not specified,3,UAV-E257C84EE829,Inspired Flight IF1200A,2026-08-02T16:05:02+00:00
1218,InstantEye (Gen3),Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0571,United States,Physical Sciences,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,3,UAV-72BB3DA76919,InstantEye (Gen3),2026-08-02T16:05:02+00:00
961,JOUAV CW-25E,Global UAV Database 2026 seed package,Internal curated seed,UAV-0314,China,,Dual-use,VTOL fixed-wing,Not specified,3,UAV-370CC77AB44D,JOUAV CW-25E,2026-08-02T16:05:02+00:00
1161,JUXS-S1,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0514,Japan,Hitachi,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,3,UAV-8A10957B68E1,JUXS-S1,2026-08-02T16:05:02+00:00
669,Joby S4,Global UAV Database 2026 seed package,Internal curated seed,UAV-0022,United States,,Civilian / Commercial,Piloted/autonomous-capable eVTOL,Not specified,3,UAV-70C9E9F85A5B,Joby S4,2026-08-02T16:05:02+00:00
1219,K-MAX,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0572,United States,Kaman,Military / Government,Large / strategic; Rotary-wing,In use or under development as documented in 2019,3,UAV-254D7329D62D,K-MAX,2026-08-02T16:05:02+00:00
1034,KUS-FC,Global UAV Database 2026 seed package,Internal curated seed,UAV-0387,South Korea,,Military / Government,Low-observable UCAV concept,Not specified,3,UAV-32BE51BF5F07,KUS-FC,2026-08-02T16:05:02+00:00
1035,KUS-FS,Global UAV Database 2026 seed package,Internal curated seed,UAV-0388,South Korea,,Military / Government,MALE fixed-wing,Not specified,3,UAV-49E5C1E433DA,KUS-FS,2026-08-02T16:05:02+00:00
1036,KUS-VH,Global UAV Database 2026 seed package,Internal curated seed,UAV-0389,South Korea,,Military / Government,Unmanned helicopter,Not specified,3,UAV-AB2EFF5E0F8C,KUS-VH,2026-08-02T16:05:02+00:00
1126,KZO,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0479,Germany,Rheinmetall,Military / Government,Medium tactical; Fixed-wing,In use or under development as documented in 2019,3,UAV-97AA3546E8BC,KZO,2026-08-02T16:05:02+00:00
1039,Karayel,Global UAV Database 2026 seed package,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0392,Turkiye / Saudi Arabia,Vestel Defence,Military / Government,Tactical MALE,Not specified,3,UAV-A73FA6F0E9C3,Karayel,2026-08-02T16:05:02+00:00
1205,Kargu,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0558,Türkiye,STM,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,3,UAV-B179BF7D03ED,Kargu,2026-08-02T16:05:02+00:00
948,Karma,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf | https://github.com/dronetag/opendronelist,UAV-0301,United States,GoPro,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-512423CB3A48,Karma,2026-08-02T16:05:02+00:00
1004,Karrar,Global UAV Database 2026 seed package,Internal curated seed,UAV-0357,Iran,,Military / Government,Jet target/strike UAV,Not specified,3,UAV-8D62A72ABF2D,Karrar,2026-08-02T16:05:02+00:00
768,Kestrel,Global UAV Database 2026 seed package,https://github.com/dronetag/opendronelist,UAV-0121,China,Autel,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-9D65C9C5A1ED,Kestrel,2026-08-02T16:05:02+00:00
899,Kobra,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-574-kobra,UAV-0252,France,DRONE VOLT,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-DA398AD78F3E,Kobra,2026-08-02T16:05:02+00:00
769,Kronos AD Matrice 30,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-353-kronos-ad-matrice-30,UAV-0122,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-94FCE0AD964F,Kronos AD Matrice 30,2026-08-02T16:05:02+00:00
770,Kronos AD Matrice 30T,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-354-kronos-ad-matrice-30t,UAV-0123,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-B916F9692BFC,Kronos AD Matrice 30T,2026-08-02T16:05:02+00:00
771,Kronos AD Matrice 4D,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-622-kronos-ad-matrice-4d,UAV-0124,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-E4A23FF4C4E4,Kronos AD Matrice 4D,2026-08-02T16:05:02+00:00
772,Kronos AD Matrice 4E,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-373-kronos-ad-matrice-4e,UAV-0125,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-9266CBC95ED4,Kronos AD Matrice 4E,2026-08-02T16:05:02+00:00
773,Kronos AD Matrice 4T,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-374-kronos-ad-matrice-4t,UAV-0126,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-50B77FF2F91E,Kronos AD Matrice 4T,2026-08-02T16:05:02+00:00
774,Kronos AD Matrice 4TD,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-623-kronos-ad-matrice-4td,UAV-0127,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-46C8AA0F6A68,Kronos AD Matrice 4TD,2026-08-02T16:05:02+00:00
775,Kronos AD Mavic 3 Pro,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-83-kronos-ad-mavic-3-pro,UAV-0128,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-AD1D9895DB16,Kronos AD Mavic 3 Pro,2026-08-02T16:05:02+00:00
776,Kronos AD Mavic 3 Pro Cine,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-85-kronos-ad-mavic-3-pro,UAV-0129,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-9F86A3224EC5,Kronos AD Mavic 3 Pro Cine,2026-08-02T16:05:02+00:00
777,Kronos AD Mavic 3E,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-80-kronos-ad-mavic-3e,UAV-0130,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-8938C9A037DA,Kronos AD Mavic 3E,2026-08-02T16:05:02+00:00
778,Kronos AD Mavic 3M,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-82-kronos-ad-mavic-3m,UAV-0131,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-6A7720F81B54,Kronos AD Mavic 3M,2026-08-02T16:05:02+00:00
779,Kronos AD Mavic 3T,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-81-kronos-ad-mavic-3t,UAV-0132,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-4D68155B275E,Kronos AD Mavic 3T,2026-08-02T16:05:02+00:00
780,Kronos AD Mavic 4 Pro,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-621-kronos-ad-mavic-4-pro,UAV-0133,China,DRONAVIA,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-023969022B6B,Kronos AD Mavic 4 Pro,2026-08-02T16:05:02+00:00
1080,Krunk,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0433,Armenia,,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,3,UAV-8AB767383D70,Krunk,2026-08-02T16:05:02+00:00
1025,Kub-BLA,Global UAV Database 2026 seed package,Internal curated seed,UAV-0378,Russia,,Military / Government,Loitering munition,Not specified,3,UAV-91563DB38525,Kub-BLA,2026-08-02T16:05:02+00:00
1127,LUNA,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0480,Germany,EMT,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,3,UAV-4B7FAD4F3F94,LUNA,2026-08-02T16:05:02+00:00
1051,Leleka-100,Global UAV Database 2026 seed package,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0404,Ukraine,DeViro,Military / Government,Small fixed-wing,Not specified,3,UAV-CC54D6424233,Leleka-100,2026-08-02T16:05:02+00:00
655,Lilium Jet,Global UAV Database 2026 seed package,Internal curated seed,UAV-0008,Germany,,Civilian / Commercial,Ducted-fan eVTOL,Not specified,3,UAV-D0C29B31D0BE,Lilium Jet,2026-08-02T16:05:02+00:00
997,Luna NG,Global UAV Database 2026 seed package,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0350,Germany,EMT,Military / Government,Tactical fixed-wing,Not specified,3,UAV-317530D18E59,Luna NG,2026-08-02T16:05:02+00:00
924,M30 EU,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-40-m30-rtk-eu,UAV-0277,Germany,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-B17E8409E998,M30 EU,2026-08-02T16:05:02+00:00
925,M30T EU,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-41-m30t-rtk-eu,UAV-0278,Germany,DJI GmbH,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-ED3273E8848C,M30T EU,2026-08-02T16:05:02+00:00
900,MANTA,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-375-manta,UAV-0253,France,OBJECTIF DRONE PRODUCTION,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-15CE05ECC41F,MANTA,2026-08-02T16:05:02+00:00
937,MARVIN-5-Mk.3-EC,Global UAV Database 2026 seed package,https://www.easa.europa.eu/en/domains/drones-air-mobility/drones-evtol-designs/drones-eu-operations/pr-457-marvin-5-mk3-ec,UAV-0290,Spain,FUVEX CIVIL SL,Civilian / Commercial,Multirotor,EASA-listed for EU operations,3,UAV-99A7BBD1B4E3,MARVIN-5-Mk.3-EC,2026-08-02T16:05:02+00:00
1128,MIKADO,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0481,Germany,AirRobot,Military / Government,Small / tactical; Rotary-wing,In use or under development as documented in 2019,3,UAV-C943535C1552,MIKADO,2026-08-02T16:05:02+00:00
1220,MQ-1 Predator,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0573,United States,GA-ASI,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,3,UAV-8EBB238AD2EF,MQ-1 Predator,2026-08-02T16:05:02+00:00
1221,MQ-19 Aerosonde,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0574,United States,AAI,Military / Government,Small / tactical; Fixed-wing,In use or under development as documented in 2019,3,UAV-EA2801DE4AAC,MQ-19 Aerosonde,2026-08-02T16:05:02+00:00
1063,MQ-1C Gray Eagle,Global UAV Database 2026 seed package,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0416,United States,GA-ASI,Military / Government,MALE fixed-wing,Not specified,3,UAV-864D8FEC9E00,MQ-1C Gray Eagle,2026-08-02T16:05:02+00:00
1064,MQ-25 Stingray,Global UAV Database 2026 seed package,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0417,United States,Boeing,Military / Government,Carrier fixed-wing,Not specified,3,UAV-0B8FC0E9C9F7,MQ-25 Stingray,2026-08-02T16:05:02+00:00
1065,MQ-4C Triton,Global UAV Database 2026 seed package,Internal curated seed | https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0418,United States,Northrop Grumman,Military / Government,HALE fixed-wing,Not specified,3,UAV-6FB05E2123B3,MQ-4C Triton,2026-08-02T16:05:02+00:00
1222,MQ-8 Fire Scout ( C ),Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0575,United States,Northrop Grumman,Military / Government,Large / strategic; Rotary-wing,In use or under development as documented in 2019,3,UAV-C9A6ED45C8EB,MQ-8 Fire Scout ( C ),2026-08-02T16:05:02+00:00
1223,MQ-9 Reaper,Global UAV Database 2026 seed package,https://dronecenter.bard.edu/files/2019/10/CSD-Drone-Databook-Web.pdf,UAV-0576,United States,GA-ASI,Military / Government,Large / strategic; Fixed-wing,In use or under development as documented in 2019,3,UAV-EBFB3D60FFEF,MQ-9 Reaper,2026-08-02T16:05:02+00:00
1066,MQ-9A Reaper,Global UAV Database 2026 seed package,Internal curated seed,UAV-0419,United States,,Military / Government,MALE fixed-wing,Not specified,3,UAV-C39844FFCF4D,MQ-9A Reaper,2026-08-02T16:05:02+00:00
1067,MQ-9B SkyGuardian/SeaGuardian,Global UAV Database 2026 seed package,Internal curated seed,UAV-0420,United States,,Military / Government,MALE fixed-wing,Not specified,3,UAV-3EC58CDDB191,MQ-9B SkyGuardian,2026-08-02T16:05:02+00:00
1052,Magura V5,Global UAV Database 2026 seed package,Internal curated seed,UAV-0405,Ukraine,,Military / Government,Uncrewed surface vessel,Not specified,3,UAV-DED9B03FBEA4,Magura V5,2026-08-02T16:05:02+00:00
973,Malloy T150/T400,Global UAV Database 2026 seed package,Internal curated seed,UAV-0326,United Kingdom,,Dual-use,Cargo multirotor,Not specified,3,UAV-779C49346FB2,Malloy T150,2026-08-02T16:05:02+00:00
1062,Manta Ray,Global UAV Database 2026 seed package,Internal curated seed,UAV-0415,United States,,Military / Government,Large autonomous UUV,Not specified,3,UAV-6C872E33587B,Manta Ray,2026-08-02T16:05:02+00:00
781,Mantis G,Global UAV Database 2026 seed package,https://github.com/dronetag/opendronelist,UAV-0134,China,Yuneec,Civilian / Commercial,Commercial multirotor/fixed-wing,Listed in OpenDroneList,3,UAV-49159A898967,Mantis G,2026-08-02T16:05:02+00:00
