record_id,uav_name,country_of_origin,country_iso3,manufacturer,family,domain,category,airframe_type,status,introduced_year,retired_year,description_short,verification_status,confidence_score,origin_confidence,participating_countries,production_country,aliases,source_count,sources,photo_path,photo_source_page,photo_license,photo_identity_status,created_at,updated_at
UAV-3E5E250EAC37,Harop,Israel,ISR,IAI,,Military,Loitering munition,Fixed-wing,Not specified,,,Databook systems specification page 307.,Verified,0.8,High,,,,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-29E2EF5CCEBA,Harpy,Israel,ISR,IAI,,Military,Loitering munition,Fixed-wing,Not specified,,,Databook systems specification page 307.,Verified,0.8,High,,,,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-58C71771B13F,Heron,Israel,ISR,IAI,,Military,Large / strategic; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 307.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-1568482E6DEF,Searcher (Mk 3),Israel,ISR,IAI,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 307.,Probable,0.7,Medium,,,mk-3,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-9E52C92C54CA,MicroFalcon,Israel,ISR,Innocon,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 307.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-27B3A8859EBE,Hovermast 150,Israel,ISR,Sky Sapience,,Military,Small / tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 307.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-CC796131038D,AWHero,Italy,ITA,,,Dual-use,Unmanned helicopter,,Not specified,,,Maritime ISR / civil missions,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-D5610DFCE11E,Falco EVO,Italy,ITA,,,Military,MALE fixed-wing,,Not specified,,,ISR,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-844A6003A990,Falco Xplorer,Italy,ITA,,,Military,MALE fixed-wing,,Not specified,,,Persistent ISR,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-201CEB0536FE,ARIES,Italy,ITA,ANT-X,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,ANT-X ARIES,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-AF03A149AC35,RQ-24A Sixton,Italy,ITA,Alpi Aviation,,Military,Small / tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,rq-24a,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-630D9B9A94C7,Strix-C,Italy,ITA,Alpi Aviation,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-4999B0B17E06,Strix-D,Italy,ITA,Alpi Aviation,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-E49E22C54C86,Falco,Italy,ITA,Leonardo,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-6896A67A52FF,Falco Explorer,Italy,ITA,Leonardo,,Military,Large / strategic; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-40D4A58163CF,P.1HH Hammer- Head,Italy,ITA,Piaggio Aerospace,,Military,Large / strategic; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-4E2D2132C61D,FireHound | FH-0,Italy,ITA,Vector Robotics Srl,,Civilian / Commercial,Fixed wing,Fixed wing,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,fh-0 | VRFH25A,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-8060AFDA5144,Guardian,Italy,ITA,Vector Robotics Srl,,Civilian / Commercial,Fixed wing,Fixed wing,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,VRGU25A,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-AB37D04809E9,Guardian 4K,Italy,ITA,Vector Robotics Srl,,Civilian / Commercial,Fixed wing,Fixed wing,EASA-listed for EU operations,,,Operations: Open / Standard,Probable,0.8,High,,,VRGU25B,2,"EASA Drones for EU Operations,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-6914C3470B37,ACSL SOTEN,Japan,JPN,,,Dual-use,Secure quadrotor,,Not specified,,,Inspection / public safety,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-18FAE29CEA73,Terra Drone survey platforms,Japan,JPN,,,Civilian / Commercial,Multi-platform services,,Not specified,,,Survey / inspection,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-EA12A05604A7,Yamaha FAZER R G2,Japan,JPN,,,Civilian / Commercial,Unmanned helicopter,,Not specified,,,Agriculture / cargo,Needs Verification,0.47,Medium,,,g2,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-9D1EEF6C675F,FFOS,Japan,JPN,Fuji Heavy Industries,FFOS,Military,Medium tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,FFOS/FFRS,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-2FD7C9525BC5,FFRS,Japan,JPN,Fuji Heavy Industries,FFOS,Military,Medium tactical; Rotary-wing,Rotary-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,FFOS/FFRS,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-8A10957B68E1,JUXS-S1,Japan,JPN,Hitachi,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,s1,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-B037D68E43AF,ARS-S1,Japan,JPN,Sony,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,,,s1 | Sony ARS-S1,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-C1721A53C6F0,FIXAR 025,Latvia,LVA,,,Dual-use,VTOL fixed-wing,,Not specified,,,Mapping / delivery,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-798D7B0BB16C,Penguin C,Latvia,LVA,UAV Factory,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-E11B4F1DB8F7,Aludra (Mk1),Malaysia,MYS,CTRM,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,,,mk1,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-5EFB919743CE,Tsaigumi,Mexico,MEX,"431 Engineering Group, UAVision",,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-4165AA5C139E,G1 Guerrero,Mexico,MEX,Hydra Technologies,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,g1,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-D9D97900B563,S4 Ehécatl,Mexico,MEX,Hydra Technologies,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,s4,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-65DB94069851,S45 Balaam,Mexico,MEX,Hydra Technologies,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,s45,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-FF3A925D0227,AgEagle eBee VISION,Multinational,,,,Dual-use,Fixed-wing ISR UAV,,Not specified,,,Reconnaissance / mapping,Needs Verification,0.47,Medium,"United States, Switzerland",,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-B557CE1F03CB,Eurodrone,Multinational,,,,Military,Twin-engine MALE,,Not specified,,,ISR / strike development,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-96900A8F9FB3,Geran-2,Multinational,,,,Military,One-way attack UAV,,Not specified,,,Long-range strike,Needs Verification,0.47,Medium,"Iran, Russia",,Geran-2 / Shahed-136 derivative | Shahed-136 derivative,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-1FBBCEFCB279,Matternet M2,Multinational,,,,Civilian / Commercial,Delivery multirotor,,Not specified,,,Medical logistics,Needs Verification,0.47,Medium,"United States, Switzerland",,m2,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-445FBCEFC9FD,Parrot Anafi USA,Multinational,,,,Dual-use,Enterprise quadrotor,,Not specified,,,Public safety / inspection,Needs Verification,0.47,Medium,"France, United States",,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-BC59470776EC,SIRTAP,Multinational,,,,Military,Tactical MALE,,Not specified,,,ISR development,Needs Verification,0.47,Medium,"Spain, Colombia",,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-62AC829E6E5E,nEUROn,Multinational,,,,Military,Flying-wing UCAV demonstrator,,Not specified,,,Low-observable technology,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-87A644E1911D,SENSEFLY eBee,Multinational,,AgEagle,,Civilian / Commercial,Commercial multirotor/fixed-wing,,Listed in OpenDroneList,,,,Probable,0.67,Medium,"Switzerland, United States",,AgEagle SENSEFLY eBee,3,"OpenDroneList,Global UAV Database 2026 seed package,OpenDroneList community drone registry",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:54+00:00
UAV-E8126C64C348,Ranger,Multinational,,"IAI,RUAG",,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,"Israel, Switzerland",,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-4CEDE0E2A819,UAV (Mohajem 92),Multinational,,State Company for Military Industries (Iraq),,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 307.,Probable,0.7,Medium,"Iran, Iraq",,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-CD0DE2A33A4F,Watchkeeper,Multinational,,"Thales UK,Elbit Systems",,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 308.,Probable,0.7,Medium,"Israel, United Kingdom",,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-36FCC0AFA378,Shahpar,Pakistan,PAK,GIDS,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-04F4509B0901,Uqab,Pakistan,PAK,GIDS,,Military,Medium tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-A3AACA70EC2D,Ricuk,Peru,PER,CIDEP,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-9E6C7BE9EE67,FlyEye,Peru,PER,WB Electronics,,Military,Mini fixed-wing,Fixed-wing,Not specified,,,Databook systems specification page 309.,Verified,0.8,Medium,,,,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-C996D6862605,Warmate,Peru,PER,WB Electronics,,Military,Loitering munition,Fixed-wing,Not specified,,,Databook systems specification page 309.,Verified,0.8,Medium,,,,3,"Curated UAV Seed 2026,Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-7D12042571A0,PGZ-19R,Peru,PER,WZL-2,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,pgz-19r,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-7E18FD931427,Gladius system,Poland,POL,,,Military,Loitering munition system,,Not specified,,,Recon-strike,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-134865F6B517,SACT Boreal 5,Romania,ROU,Military Equipment and Technologies Research Agency,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-89D680E8BF46,Forpost-R,Russia,RUS,,,Military,Tactical/MALE fixed-wing,,Not specified,,,ISR / strike,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-91563DB38525,Kub-BLA,Russia,RUS,,,Military,Loitering munition,,Not specified,,,Tactical strike,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-31D5CE08FCB1,Orlan-30,Russia,RUS,,,Military,Small fixed-wing,,Not specified,,,ISR / laser designation,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-2AF96B0C5CEA,S-70 Okhotnik-B,Russia,RUS,,,Military,Heavy flying-wing UCAV,,Not specified,,,Collaborative / strike,Needs Verification,0.47,Medium,,,s-70,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-F2B074E13083,ZALA Lancet,Russia,RUS,,,Military,Loitering munition,,Not specified,,,Precision strike,Needs Verification,0.47,Medium,,,,2,"Curated UAV Seed 2026,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:52+00:00,2026-08-02T15:46:52+00:00
UAV-6991821F6538,Ptero-5E,Russia,RUS,AFM Servers,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 310.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-C4EB7352B9E8,Eleron-3SV,Russia,RUS,Eniks,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 309.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
UAV-F5988C4626F9,Takhion,Russia,RUS,Izhmash-UAV,,Military,Small / tactical; Fixed-wing,Fixed-wing,In use or under development as documented in 2019,,,Databook systems specification page 310.,Probable,0.7,Medium,,,,2,"Bard Drone Databook 2019,Global UAV Database 2026 seed package",,,,no image,2026-08-02T15:46:53+00:00,2026-08-02T15:46:53+00:00
